waveform	[0]		[1]	
t0	2013-04-17  14:50:55,		2013-04-17  14:50:55,	
delta t	1,000000E-8		1,000000E-8	

time[0]	Y[0]	time[1]	Y[1]
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	3,731135E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,296136E-1
2013-04-17  14:50:55,	8,002845E-2	2013-04-17  14:50:55,	-5,725573E-1
